2023-04-14 14:08:19,311 - environ.py[line:193] - INFO: reward:-2.4746763815371864, r_sources:[3868, 1291, 611, 2701, 545], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42463112  1.         -1.         -1.          1.        ]
2023-04-14 14:08:20,031 - environ.py[line:193] - INFO: reward:-2.474997666680512, r_sources:[3152, 3474, 2511, 620, 1024], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.42501932  1.         -1.         -1.          1.        ]
2023-04-14 14:08:20,745 - environ.py[line:193] - INFO: reward:-2.470545464719872, r_sources:[1958, 1115, 2694, 1991, 3162], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.42507211  1.         -1.         -1.          1.        ]
2023-04-14 14:08:21,456 - environ.py[line:193] - INFO: reward:-2.5258807239983065, r_sources:[808, 1689, 2819, 895, 545], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42465709  1.         -1.         -1.          1.        ]
2023-04-14 14:08:22,194 - environ.py[line:193] - INFO: reward:-2.5516200582409967, r_sources:[148, 504, 2252, 2251, 1044], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.42508466  1.         -1.         -1.          1.        ]
2023-04-14 14:08:22,947 - environ.py[line:193] - INFO: reward:-2.470545464719872, r_sources:[2141, 2960, 3005, 2925, 1085], c_sources:[1151, 4038, 0, 0, 4038], actions:[-0.42972929  1.         -1.         -1.          1.        ]
2023-04-14 14:08:23,683 - environ.py[line:193] - INFO: reward:-2.864709505637986, r_sources:[256, 1242, 128, 214, 2913], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42451832  1.         -1.         -1.          1.        ]
2023-04-14 14:08:24,504 - environ.py[line:193] - INFO: reward:-0.2961588985765147, r_sources:[3456, 2735, 2550, 2318, 3584], c_sources:[1159, 4038, 0, 0, 4038], actions:[-0.42612834  1.         -1.         -1.          1.        ]
2023-04-14 14:08:25,211 - environ.py[line:193] - INFO: reward:-2.5043247356451026, r_sources:[338, 2668, 2509, 214, 2226], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42462545  1.         -1.         -1.          1.        ]
2023-04-14 14:08:25,923 - environ.py[line:193] - INFO: reward:-0.18362533794343783, r_sources:[506, 136, 3273, 2781, 2505], c_sources:[1163, 4038, 0, 0, 4038], actions:[-0.42411272  1.         -1.         -1.          1.        ]
2023-04-14 14:08:26,627 - environ.py[line:193] - INFO: reward:-2.442024922304735, r_sources:[3434, 2234, 3922, 2040, 3146], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42469273  1.         -1.         -1.          1.        ]
2023-04-14 14:08:27,332 - environ.py[line:193] - INFO: reward:-2.085122425796551, r_sources:[902, 2792, 408, 3538, 1498], c_sources:[1159, 4038, 0, 0, 4038], actions:[-0.42602879  1.         -1.         -1.          1.        ]
2023-04-14 14:08:28,036 - environ.py[line:193] - INFO: reward:-2.4181111552596644, r_sources:[2282, 3787, 2132, 3878, 3934], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.4246722  1.        -1.        -1.         1.       ]
2023-04-14 14:08:28,738 - environ.py[line:193] - INFO: reward:-2.5136256221370115, r_sources:[848, 3966, 2226, 961, 438], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42425283  1.         -1.         -1.          1.        ]
2023-04-14 14:08:29,439 - environ.py[line:193] - INFO: reward:-2.5217814705179027, r_sources:[1981, 1197, 1940, 765, 3475], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42462491  1.         -1.         -1.          1.        ]
2023-04-14 14:08:30,147 - environ.py[line:193] - INFO: reward:-2.466428902026964, r_sources:[1772, 2057, 2983, 572, 3479], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.42485639  1.         -1.         -1.          1.        ]
2023-04-14 14:08:30,846 - environ.py[line:193] - INFO: reward:-2.4423470353692034, r_sources:[1882, 2880, 3094, 1432, 2948], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42470539  1.         -1.         -1.          1.        ]
2023-04-14 14:08:31,545 - environ.py[line:193] - INFO: reward:0.48688370209931264, r_sources:[585, 436, 3812, 2767, 2247], c_sources:[1160, 4038, 0, 0, 4038], actions:[-0.42531621  1.         -1.         -1.          1.        ]
2023-04-14 14:08:32,252 - environ.py[line:193] - INFO: reward:-2.4731136844300385, r_sources:[3708, 2732, 2074, 954, 3354], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.42490755  1.         -1.         -1.          1.        ]
2023-04-14 14:08:32,954 - environ.py[line:193] - INFO: reward:-0.18362533794343783, r_sources:[506, 136, 3273, 2781, 2505], c_sources:[1163, 4038, 0, 0, 4038], actions:[-0.4241127  1.        -1.        -1.         1.       ]
2023-04-14 14:08:35,372 - environ.py[line:193] - INFO: reward:-2.474997666680512, r_sources:[279, 3209, 1026, 2407, 612], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42458844  1.         -1.         -1.          1.        ]
2023-04-14 14:08:36,069 - environ.py[line:193] - INFO: reward:-2.5286045050537194, r_sources:[339, 228, 3428, 273, 545], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.42474807  1.         -1.         -1.          1.        ]
2023-04-14 14:08:36,769 - environ.py[line:193] - INFO: reward:-2.4708668531205182, r_sources:[86, 1999, 1696, 3411, 1360], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42441241  1.         -1.         -1.          1.        ]
2023-04-14 14:08:37,514 - environ.py[line:193] - INFO: reward:0.06625722680270218, r_sources:[3753, 3000, 4, 229, 605], c_sources:[1892, 1998, 1989, 1979, 1986], actions:[-0.06306465 -0.01023338 -0.01472938 -0.01993671 -0.01652987]
2023-04-14 14:08:38,372 - environ.py[line:193] - INFO: reward:0.3443042453279457, r_sources:[3604, 135, 2828, 2349, 3039], c_sources:[1889, 1998, 1994, 1980, 1987], actions:[-0.06426857 -0.01056874 -0.01239307 -0.01951449 -0.01570443]
2023-04-14 14:08:39,199 - environ.py[line:193] - INFO: reward:-1.8239300756839487, r_sources:[1932, 1224, 435, 1055, 3555], c_sources:[1890, 1999, 1993, 1978, 1988], actions:[-0.0641284  -0.00994907 -0.01284953 -0.02041062 -0.01552182]
2023-04-14 14:08:40,006 - environ.py[line:193] - INFO: reward:-0.983410250165492, r_sources:[3639, 2989, 3817, 860, 2451], c_sources:[1890, 1996, 1990, 1978, 1987], actions:[-0.0639585  -0.01125205 -0.01412459 -0.02051465 -0.01588633]
2023-04-14 14:08:40,807 - environ.py[line:193] - INFO: reward:-1.8239300756839487, r_sources:[1932, 1224, 435, 1055, 3555], c_sources:[1890, 1999, 1993, 1978, 1988], actions:[-0.06412839 -0.00994907 -0.01284953 -0.02041062 -0.0155218 ]
2023-04-14 14:08:41,607 - environ.py[line:193] - INFO: reward:-1.7945276370856682, r_sources:[279, 3209, 1026, 2407, 612], c_sources:[1890, 1998, 1993, 1979, 1988], actions:[-0.06382441 -0.01050335 -0.0130807  -0.01990159 -0.01552769]
